ercot_substation,lat,lon,match_source,confidence,score,matched_name,load_zone,max_voltage_kv,eia_plant_code,osm_id,propagated_from,mora_county,mora_fuel,county_validated,county_dist_km,gnis_class,gnis_county,psse_readable,hv_osm_345_id,hv_endpoint_dist_km,original_match_source,original_confidence,snap_distance_km,snap_status,snap_rule,snap_candidate_name,snap_candidate_kv
SALTDOME,32.465874,-100.139167,propagated,low,0,,LZ_SOUTH,69.0,,,MCELMU,,,,,,,,,,,,,,,,
SALTDRAW,27.827464,-97.524699,propagated,low,0,,LZ_WEST,138.0,,,KOCH_UP,,,,,,,,,,,,,,,,
SALTDRWC,31.332883,-103.498425,propagated,low,0,,LZ_WEST,138.0,,,SADLBACK,,,,,,,,,,,,,,,,
SALTFLAT,32.128234,-101.818895,propagated,low,0,,LZ_WEST,138.0,,,TRIANGLE,,,,,,,,,,,,,,,,
SALTFORK,35.163895,-100.940323,mora_osm,medium,91.3,Salt Fork Wind Substation,LZ_WEST,345.0,,498236279,CORONA,DONLEY,WIND-P,,,,,,,,,,,,,,
SALTMINE,32.168778,-101.478409,propagated,low,0,,LZ_WEST,138.0,,,ELBOW,,,,,,,,,,,,,,,,
SALTY11,30.596226,-97.132599,osm,medium,91.0,Salty Substation,LZ_SOUTH,138.0,,509663249,,,,,,,,,,,,,,,,,
SALVTION,33.345366,-99.624257,snap_mora_eia860,medium,97.2,Willow Springs Wind Farm,LZ_WEST,345.0,60901,1060364773,CORONA,HASKELL,WIND-O,,,,,,,,mora_eia860,high,0.133,auto,same_lz_nearest_osm_le_1km,,345.0
SAMATHIS,30.639224,-102.943675,propagated,low,0,,LZ_WEST,69.0,,,CONCHO,,,,,,,,,,,,,,,,
SAMSON_1,33.25102,-95.193426,eia860,high,100.0,Samson Solar Energy,LZ_NORTH,345.0,63211,,,,,,,,,,,,,,,,,,
SAMSON_3,33.25102,-95.193426,eia860,high,100.0,Samson Solar Energy,LZ_NORTH,345.0,63211,,,,,,,,,,,,,,,,,,
SAMSW,31.897242,-97.018202,osm,medium,83.7,Sam Switching Station,LZ_NORTH,345.0,,386799112,,,,,,,,,,,,,,,,,
SAN,33.393056,-95.146667,propagated,low,0,,LZ_HOUSTON,138.0,,,RVR,,,,,,,,,,,,,,,,
SANA,31.593316,-100.178079,propagated,low,0,,LZ_WEST,69.0,,,MILES,,,,,,,,,,,,,,,,
SANDCRAB,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,,,,,,,,,,,,,,,,,
SANDHI,28.034822,-97.866796,osm,medium,86.3,Sandia Substation,LZ_SOUTH,138.0,,489453634,,,,,,,,,,,,,,,,,
SANDHSYD,30.597379,-95.727322,osm,medium,85.7,Sandy Substation,LZ_SOUTH,138.0,,573061073,,TRAVIS,,False,188.7,,,,,,,,,,,,
SANDIAS,28.034822,-97.866796,osm,high,98.4,Sandia Substation,LZ_SOUTH,69.0,,489453634,,,,,,,,,,,,,,,,,
SANDLAKE,31.508786,-103.617546,snap_eia860,medium,100.0,Sandlake,LZ_WEST,138.0,67496,1006401457,,,,,,,,,,,eia860,high,0.107,auto,same_lz_nearest_osm_le_1km,Mcllvain Substation,138.0
SANDLKEC,31.508786,-103.617546,eia860,medium,89.8,Sandlake,LZ_WEST,138.0,67496,,,,,,,,,,,,,,,,,,
SANDROAD,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,,,,,,,,,,,,,,,,,
SANDRSON,30.141985,-102.402884,osm,high,100.0,Sanderson Substation,LZ_WEST,69.0,,503186910,,,,,,,,,,,,,,,,,
SANDS,31.740751,-102.213176,propagated,low,0,,LZ_WEST,138.0,,,PEGAS,,,,,,,,,,,,,,,,
SANDUSKY,30.360753,-98.469471,gnis,medium,81.6,Sandy,LZ_WEST,138.0,,,ELGATO,,,,,Populated Place,BLANCO,SANDUSKY,,,,,,,,,
SANDW,32.594578,-96.022192,gnis,medium,81.6,Scott,LZ_NORTH,138.0,,,RAILHEAD,,,,,Populated Place,VAN ZANDT,SCOTWHIT,,,,,,,,,
SANDY,31.474378,-96.957149,eia860,medium,85.5,Sandy Creek Energy Station,LZ_NORTH,138.0,56611,,,,,,,,,,,,,,,,,,
SANMAR,29.594397,-97.956333,propagated,low,0,,LZ_SOUTH,138.0,,,SEGUIN,,,,,,,,,,,,,,,,
SANMGSW,32.748626,-100.377858,propagated,low,0,,LZ_SOUTH,138.0,,,ROBL,,,,,,,,,,,,,,,,
SANMIGL,28.7044,-98.4775,snap_mora_eia860,medium,94.7,San Miguel,LZ_SOUTH,345.0,6183,174405327,GATESVL2,ATASCOSA,COAL,,,,,,,,mora_eia860,high,0.328,auto,same_lz_nearest_osm_le_1km,San Miguel Switchyard,345.0
SANORTH,27.611107,-99.499906,propagated,low,0,,LZ_WEST,138.0,,,MILO,,,,,,,,,,,,,,,,
SANROMAN,26.125979,-97.377599,mora_eia860,medium,90.1,"San Roman Wind I, LLC",LZ_SOUTH,138.0,59712,,CHISOLM,CAMERON,WIND-C,,,,,,,,,,,,,,
SANSAB,30.084482,-99.245434,propagated,low,0,,LZ_NORTH,138.0,,,INGRAM,,,,,,,,,,,,,,,,
SANSM,32.805962,-97.403074,gnis,medium,88.4,Sansom Park,LZ_NORTH,138.0,,,MESQT,,,,,Populated Place,TARRANT,SANSOM,,,,,,,,,
SANTACRU,27.5925,-97.500833,mora_eia860,medium,85.9,Chapman Ranch Wind I,LZ_SOUTH,138.0,59193,,EULES,NUECES,WIND-C,,,,,,,,,,,,,,
SANTAFE,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,,,,,,,,,,,,,,,,,
SANTARIT,27.820255,-97.535482,propagated,low,0,,LZ_WEST,138.0,,,CLARK_WD,,,,,,,,,,,,,,,,
SANTASW,29.378013,-95.105762,gnis,high,90.8,Santa Fe,LZ_SOUTH,138.0,,,EASTMUND,,,,,Populated Place,GALVESTON,SANTA,,,,,,,,,
SANTCL,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,,,,,,,,,,,,,,,,,
SANTIAGO,31.116243,-100.513225,osm,high,100,Santiago Substation,LZ_WEST,138.0,,345830312,,,,,,,,,,,,,,,,,
SANW,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,,,,,,,,,,,,,,,,,
SAN_DIEG,27.743752,-98.251232,osm,high,100.0,San Diego Substation,LZ_SOUTH,69.0,,294858787,,,,,,,,,,,,,,,,,
SAPOWER,31.593316,-100.178079,propagated,low,0,,LZ_WEST,138.0,,,MILES,,,,,,,,,,,,,,,,
SARDIS,32.428752,-96.906111,gnis,high,100.0,Sardis,LZ_NORTH,138.0,,,TEASLEY,,,,,Populated Place,ELLIS,SARDIS,,,,,,,,,
SARGNTS,28.87214,-95.667786,osm,high,92.7,Sargent Substation,LZ_SOUTH,69.0,,520652091,,,,,,,,,,,,,,,,,
SARRD,32.737075,-96.779723,gnis,medium,86.6,Sargent,LZ_NORTH,345.0,,,EULES,,,,,Populated Place,DALLAS,SARGT,,,,,,,,,
SASOUTH,27.611107,-99.499906,propagated,low,0,,LZ_WEST,138.0,,,MILO,,,,,,,,,,,,,,,,
SATTLE,29.849739,-98.171304,osm,high,98.4,Sattler Substation,LZ_SOUTH,138.0,,341093667,,,,,,,,,,,,,,,,,
SAVAN,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,,,,,,,,,,,,,,,,,
SAWA,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,,,,,,,,,,,,,,,,,
SAYER,29.374125,-98.288901,gnis,high,100.0,Sayers,LZ_SOUTH,138.0,,,AZLES,,,,,Populated Place,BEXAR,SAYERS,,,,,,,,,
SB,26.287936,-98.145074,propagated,low,0,,LZ_HOUSTON,138.0,,,SE,,,,,,,,,,,,,,,,
SBANA,32.185414,-99.090621,gnis,medium,81.1,Sabanno,LZ_NORTH,138.0,,,TRIANGLE,,,,,Populated Place,EASTLAND,SABANA,,,,,,,,,
SBE,29.523522,-96.070362,mora_ix_queue,high,92.0,East Bernard Substation,LZ_HOUSTON,138.0,,95146887,TAYGETE,WHARTON,SOLAR,,,,,,,,,,,,,,
SBEAN,31.821423,-104.045071,snap_mora_eia860,medium,91.3,Screwbean,LZ_WEST,138.0,65835,501477437,TAYLR,CULBERSON,STORAGE,,,,,,,,mora_eia860,medium,0.103,auto,same_lz_nearest_osm_le_1km,Screwbean Substation,138.0
SBEND,33.004562,-98.668393,gnis,high,91.0,South Bend,LZ_WEST,138.0,,,NORTHWES,,,,,Populated Place,YOUNG,SOUTH BN,,,,,,,,,
SBK,29.564118,-95.025484,gnis,medium,88.5,Seabrook,LZ_HOUSTON,138.0,,,LK,,,,,Populated Place,HARRIS,SEABOK,,,,,,,,,
SBYSW,31.923184,-101.825685,gnis,high,95.2,Spraberry,LZ_WEST,138.0,,,ODESA,,,,,Populated Place,MIDLAND,SPRABERY,,,,,,,,,
SC,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK,,,,,,,,,,,,,,,,
SCARBIDE,27.318515,-97.810266,propagated,low,0,,LZ_SOUTH,138.0,,,LOYOLA,,,,,,,,,,,,,,,,
SCATR,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,,,,,,,,,,,,,,,,,
SCES,31.474378,-96.957149,snap_mora_eia860,medium,95.1,Sandy Creek Energy Station,LZ_NORTH,345.0,56611,125920534,EULES,MCLENNAN,COAL,,,,,,,,mora_eia860,high,0.321,auto,same_lz_nearest_osm_le_1km,Rattlesnake Road Substation,345.0
SCHERT,29.56365,-98.261597,osm,high,98.4,Schertz Substation,LZ_SOUTH,138.0,,320568333,,,,,,,,,,,,,,,,,
SCHKAD,31.404594,-100.531733,osm,high,98.4,Schkade Substation,LZ_WEST,138.0,,345830314,,,,,,,,,,,,,,,,,
SCHNDR,33.498186,-96.378894,propagated,low,0,,LZ_WEST,345.0,,,WHITEWRT,,,,,,,,,,,,,,,,
SCHOTTKY,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,,,,,,,,,,,,,,,,,
SCHPD,30.464605,-97.757305,propagated,low,0,,LZ_WEST,138.0,,,NORTHWES,,,,,,,,,,,,,,,,
SCHRD,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,,,,,,,,,,,,,,,,,
SCHRODS,28.822346,-97.223969,osm,medium,83.6,Schroeder Substation,LZ_SOUTH,69.0,,515061675,,,,,,,,,,,,,,,,,
SCHULE,30.479567,-97.781526,propagated,low,0,,LZ_SOUTH,138.0,,,JOLLYVIL,,,,,,,,,,,,,,,,
SCHUMA,30.509782,-98.20608,propagated,low,0,,LZ_SOUTH,138.0,,,FLATRO,,,,,,,,,,,,,,,,
SCHWRTNR,30.815466,-97.514173,gnis,high,100.0,Schwertner,LZ_NORTH,69.0,,,ESPULA9,,,,,Populated Place,WILLIAMSON,SCHWERTNER,,,,,,,,,
SCIMCRZC,31.332883,-103.498425,propagated,low,0,,LZ_WEST,138.0,,,SADLBACK,,,,,,,,,,,,,,,,
SCIMITAR,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,,,,,,,,,,,,,,,,,
SCIMORXC,27.827464,-97.524699,propagated,low,0,,LZ_WEST,138.0,,,KOCH_UP,,,,,,,,,,,,,,,,
SCIMPECB,31.422912,-103.493229,gnis,medium,81.6,Pecos,LZ_WEST,138.0,,,WORSHAM,,,,,Populated Place,REEVES,PECOSBND,,,,,,,,,
SCK,32.524018,-99.822569,propagated,low,0,,LZ_WEST,138.0,,,MULBERRY,,,,,,,,,,,,,,,,
SCL,33.660103,-98.470608,gnis,high,100.0,Scotland,LZ_WEST,138.0,,,SKYLINE,,,,,Populated Place,ARCHER,SCOTLAND,,,,,,,,,
SCLFP,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES,,,,,,,,,,,,,,,,
SCLPCOGN,29.271,-98.456,propagated,low,0,,LZ_HOUSTON,138.0,,,BEXAR_ES,,,,,,,,,,,,,,,,
SCOSW,32.864296,-101.005588,hv_endpoint,low,0,,LZ_WEST,345.0,,,DMTSW,,,,,,,,,2.8,,,,,,,
SCOTT,32.449338,-100.075103,osm,high,100,Scott Substation,LZ_WEST,69.0,,491192829,,,,,,,,,,,,,,,,,
SCPOI,29.271,-98.456,propagated,low,0,,LZ_WEST,138.0,,,BEXAR_ES,,,,,,,,,,,,,,,,
SCR,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK,,,,,,,,,,,,,,,,
SCRCV,32.865417,-97.099401,propagated,low,0,,LZ_WEST,138.0,,,EULES,,,,,,,,,,,,,,,,
SCRSW,31.749385,-101.466466,hv_endpoint,low,0,,LZ_NORTH,345.0,,,PEGAS,,,,,,,,,70.6,,,,,,,
SCSES,31.93985,-94.989834,snap_mora_eia860,medium,94.6,Stryker Creek,LZ_NORTH,345.0,3504,748882246,CRSCN,CHEROKEE,GAS-ST,,,,,,,,mora_eia860,high,0.134,auto,same_lz_nearest_osm_le_1km,,138.0
SCSFE,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,,,,,,,,,,,,,,,,,
SCTLD,33.660103,-98.470608,gnis,medium,88.5,Scotland,LZ_WEST,138.0,,,EULES,,,,,Populated Place,ARCHER,SCOTLD,,,,,,,,,
SCURRYSW,32.871207,-100.974935,osm,high,92.9,Scurry Switching Station,LZ_WEST,138.0,,467959341,,,,,,,,,,,,,,,,,
SCURY,32.627427,-101.050294,osm,high,97.3,Scurry Substation,LZ_WEST,69.0,,467959254,,,,,,,,,,,,,,,,,
SCURY_RC,32.518749,-96.380817,gnis,high,92.6,Scurry,LZ_NORTH,138.0,,,FALCON,,,,,Populated Place,KAUFMAN,SCURY,,,,,,,,,
SCW,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK,,,,,,,,,,,,,,,,
SCYEN,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,,,,,,,,,,,,,,,,,
SD,30.752638,-95.225219,propagated,low,0,,LZ_HOUSTON,138.0,,,PT,,,,,,,,,,,,,,,,
SDIBUFFA,28.739865,-98.023574,hv_endpoint,low,0,,LZ_SOUTH,345.0,,,,,,,,,,,,29.0,,,,,,,
SDMSW,33.065755,-97.010906,hv_endpoint,low,0,,LZ_NORTH,345.0,,,WEAST,,,,,,,,,3.0,,,,,,,
SDN,29.868001,-95.128264,gnis,high,93.8,Sheldon,LZ_HOUSTON,345.0,,,BEXAR_ES,,,,,Populated Place,HARRIS,SHELDN,,,,,,,,,
SDSES,26.22939,-98.008742,propagated,low,0,,LZ_SOUTH,138.0,,,WESLACO,,,,,,,,,,,,,,,,
SDY,31.684611,-96.641931,gnis,high,100.0,Sandy,LZ_HOUSTON,138.0,,,LK,,,,,Populated Place,LIMESTONE,SANDY,,,,,,,,,
SDYSW,32.857035,-97.510378,hv_endpoint,low,0,,LZ_NORTH,345.0,,,AZLES,,,,,,,,,0.2,,,,,,,
SE,26.287936,-98.145074,osm,medium,91.4,Southeast Edinburg Substation,LZ_SOUTH,138.0,,513155609,,HIDALGO,,True,57.0,,,,,,,,,,,,
SEA,31.057681,-97.216109,gnis,high,100.0,Seaton,LZ_NORTH,69.0,,,INTRCITY,,,,,Populated Place,BELL,SEATON,,,,,,,,,
SEADRFTC,28.416625,-96.6678,osm,medium,89.8,Seadrift Substation,LZ_SOUTH,138.0,,515589455,,,,,,,,,,,,,,,,,
SEADRIFT,28.513929,-96.794154,snap_eia860,medium,87.0,Seadrift Coke LP,LZ_SOUTH,69.0,10167,515325952,,,,,,,,,,,eia860,medium,0.478,auto,same_lz_nearest_osm_le_1km,Airco Substation,138.0
SEAHOLM,30.266856,-97.751321,osm,high,100,Seaholm Substation,LZ_SOUTH,138.0,,206121323,,,,,,,,,,,,,,,,,
SEAWALL,27.899861,-97.145377,osm,high,100,Seawall Substation,LZ_SOUTH,69.0,,514740438,,,,,,,,,,,,,,,,,
SEAWAY,30.156031,-95.926421,osm,high,100,Seaway Substation,LZ_SOUTH,138.0,,582229084,,,,,,,,,,,,,,,,,
SEB,28.509207,-99.873765,propagated,low,0,,LZ_HOUSTON,345.0,,,DIMMIT,,,,,,,,,,,,,,,,
SECO,29.436429,-99.238437,osm,high,100,Seco Substation,LZ_SOUTH,138.0,,426449797,,,,,,,,,,,,,,,,,
SEGOVI,30.409877,-99.651836,osm,high,98.4,Segovia Substation,LZ_SOUTH,69.0,,339685277,,,,,,,,,,,,,,,,,
SEGUIN,29.594397,-97.956333,osm,high,100,Seguin Substation,LZ_SOUTH,138.0,,196122554,,,,,,,,,,,,,,,,,
SEGUWE,29.271,-98.456,propagated,low,0,,LZ_SOUTH,138.0,,,BEXAR_ES,,,,,,,,,,,,,,,,
SEMINOLE,29.468402,-95.178762,osm,high,100,Seminole Substation,LZ_HOUSTON,138.0,,338758527,,,,,,,,,,,,,,,,,
SENATEWD,33.205801,-98.365069,mora_eia860,medium,90.1,Senate Wind LLC,LZ_WEST,345.0,57981,,NAVO,JACK,WIND-O,,,,,,,,,,,,,,
SEP,33.221074,-96.917938,propagated,low,0,,LZ_HOUSTON,138.0,,,NAVO,,,,,,,,,,,,,,,,
SETTLE,33.221074,-96.917938,propagated,low,0,,LZ_SOUTH,138.0,,,NAVO,,,,,,,,,,,,,,,,
SEVEN,35.874085,-94.970001,osm,medium,85.5,Seven Clans Substation,LZ_NORTH,138.0,,1151666224,,,,,,,,,,,,,,,,,
SEVNF_ES,30.479567,-97.781526,propagated,low,0,,LZ_SOUTH,138.0,,,JOLLYVIL,,,,,,,,,,,,,,,,
SEWAJU,29.233882,-95.187062,propagated,low,0,,LZ_SOUTH,138.0,,,AMOCOOIL,,,,,,,,,,,,,,,,
SE_EDINB,26.287936,-98.145074,osm,high,97.3,Southeast Edinburg Substation,LZ_SOUTH,138.0,,513155609,,,,,,,,,,,,,,,,,
SF,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK,,,,,,,,,,,,,,,,
SFAMO,32.865417,-97.099401,propagated,low,0,,LZ_WEST,138.0,,,EULES,,,,,,,,,,,,,,,,
SFIELD,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,,,,,,,,,,,,,,,,,
SFILT,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,,,,,,,,,,,,,,,,,
SFTLK,29.820173,-104.303253,gnis,medium,89.9,Shafter,LZ_WEST,138.0,,,NORTHWES,,,,,Populated Place,PRESIDIO,SHAFTERLK,,,,,,,,,
SFTPE,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES,,,,,,,,,,,,,,,,
SGAL_BES,29.379685,-94.934663,propagated,low,0,,LZ_WEST,138.0,,,GRNBELT,,,,,,,,,,,,,,,,
SGMTN,30.691204,-96.394546,propagated,low,0,,LZ_WEST,69.0,,,N_SHARPE,,,,,,,,,,,,,,,,
SGOVL,32.760166,-96.575623,propagated,low,0,,LZ_NORTH,138.0,,,MESQT,,,,,,,,,,,,,,,,
SGRAS,30.464605,-97.757305,propagated,low,0,,LZ_WEST,138.0,,,NORTHWES,,,,,,,,,,,,,,,,
SGRSW,33.065755,-97.010906,hv_endpoint,low,0,,LZ_NORTH,345.0,,,WEAST,,,,,,,,,3.0,,,,,,,
SGSA,31.041878,-103.653031,mora_osm,medium,90.5,Saragosa Substation,LZ_WEST,138.0,,501036527,RILEY,REEVES,STORAGE,,,,,,,,,,,,,,
SGSUB,26.523692,-98.745522,propagated,low,0,,LZ_NORTH,138.0,,,MESTENO,,,,,,,,,,,,,,,,
SGVSW,32.815621,-97.025471,hv_endpoint,low,0,,LZ_NORTH,345.0,,,EULES,,,,,,,,,8.9,,,,,,,
SH,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK,,,,,,,,,,,,,,,,
SHADGL,28.695175,-98.540023,propagated,low,0,,LZ_SOUTH,138.0,,,CROSSWI,,,,,,,,,,,,,,,,
SHADYGRV,33.543862,-100.897118,propagated,low,0,,LZ_NORTH,69.0,,,ESPULA9,,,,,,,,,,,,,,,,
SHADY_LN,26.220961,-98.396701,propagated,low,0,,LZ_NORTH,69.0,,,BATES,,,,,,,,,,,,,,,,
SHAF,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,,,,,,,,,,,,,,,,,
SHAFFER,27.003187,-97.583616,hv_endpoint,low,0,,LZ_SOUTH,345.0,,,STELLA,,,,,,,,,9.0,,,,,,,
SHALL,32.128234,-101.818895,propagated,low,0,,LZ_NORTH,138.0,,,TRIANGLE,,,,,,,,,,,,,,,,
SHAMP,32.359958,-99.754836,osm,medium,87.4,Sharp Substation,LZ_NORTH,138.0,,491192978,,,,,,,,,,,,,,,,,
SHAMROCK,30.936,-101.607,eia860,high,100.0,Shamrock Wind,LZ_WEST,345.0,66540,,,CROCKETT,,True,20.9,,,,,,,,,,,,
SHANNON,33.509722,-98.360833,snap_eia860,medium,100.0,Shannon Wind,LZ_WEST,69.0,59034,686972909,,,,,,,,,,,eia860,high,0.148,auto,same_lz_nearest_osm_le_1km,,345.0
SHANNONW,33.509722,-98.360833,eia860,high,94.6,Shannon Wind,LZ_WEST,345.0,59034,,,CLAY,,True,21.7,,,,,,,,,,,,
SHARYLND,26.20327,-98.284285,osm,high,100.0,Sharyland Substation,LZ_SOUTH,138.0,,512936557,,,,,,,,,,,,,,,,,
SHAW_SLR,29.271,-98.456,propagated,low,0,,LZ_SOUTH,138.0,,,BEXAR_ES,,,,,,,,,,,,,,,,
SHBA,31.593316,-100.178079,propagated,low,0,,LZ_WEST,69.0,,,MILES,,,,,,,,,,,,,,,,
SHBSW,32.41996952999999,-95.25396001,hv_osm_345,high,91.0,Shamburger Substation,LZ_NORTH,345.0,,172344000,EULES,,,,,,,,172344000,,,,,,,,
SHDYG,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES,,,,,,,,,,,,,,,,
SHEEPCRK,35.206158,-101.434839,hv_endpoint,low,0,,LZ_NORTH,345.0,,,GOODNIT1,,,,,,,,,15.9,,,,,,,
SHEFFIEL,30.725084,-101.815452,osm,high,100.0,Sheffield Substation,LZ_WEST,69.0,,496524793,,,,,,,,,,,,,,,,,
SHELBY,31.792409,-94.145018,gnis,medium,85.7,Shelby County,LZ_NORTH,138.0,,,AMOCOOIL,,,,,Civil,SHELBY,SHELBY,,,,,,,,,
SHELLLON,29.868001,-95.128264,gnis,medium,88.3,Sheldon,LZ_SOUTH,69.0,,,,,,,,Populated Place,HARRIS,SHELLON,,,,,,,,,
SHELLMES,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,,,,,,,,,,,,,,,,,
SHELLPOW,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,,,,,,,,,,,,,,,,,
SHELTONS,32.452749,-99.754453,osm,medium,82.3,Shelton Street Substation,LZ_WEST,69.0,,516457785,,,,,,,,,,,,,,,,,
SHEPLEY,27.578784,-99.275764,propagated,low,0,,LZ_SOUTH,138.0,,,LOBO,,,,,,,,,,,,,,,,
SHERID,29.497202,-96.666608,osm,high,92.9,Sheridan Substation,LZ_SOUTH,138.0,,520305143,,,,,,,,,,,,,,,,,
SHERPO,29.594397,-97.956333,propagated,low,0,,LZ_SOUTH,138.0,,,SEGUIN,,,,,,,,,,,,,,,,
SHERSH,30.159671,-95.810084,propagated,low,0,,LZ_SOUTH,138.0,,,MACEDO,,,,,,,,,,,,,,,,
SHERY_LC,29.271,-98.456,propagated,low,0,,LZ_NORTH,69.0,,,BEXAR_ES,,,,,,,,,,,,,,,,
SHHA,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,,,,,,,,,,,,,,,,,
SHILO,32.900631,-96.666935,osm,high,97.3,Shiloh Substation,LZ_NORTH,138.0,,346508814,,,,,,,,,,,,,,,,,
SHILOH,32.900631,-96.666935,osm,high,100,Shiloh Substation,LZ_NORTH,138.0,,346508814,,,,,,,,,,,,,,,,,
SHINER,29.444389,-97.192265,osm,high,100.0,Shiner Substation,LZ_SOUTH,138.0,,402248269,,,,,,,,,,,,,,,,,
SHINOAK,31.503698,-97.762643,propagated,low,0,,LZ_WEST,69.0,,,GATESVL2,,,,,,,,,,,,,,,,
SHLMT,33.543443,-95.103,gnis,medium,84.0,Sherry,LZ_NORTH,138.0,,,BEXAR_ES,,,,,Populated Place,RED RIVER,SHER,,,,,,,,,
SHMNE,33.543443,-95.103,gnis,medium,84.0,Sherry,LZ_NORTH,138.0,,,QUAN,,,,,Populated Place,RED RIVER,SHER,,,,,,,,,
SHMW_RC,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,,,,,,,,,,,,,,,,,
SHNRW,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES,,,,,,,,,,,,,,,,
SHPOI,31.57564,-103.023867,propagated,low,0,,LZ_WEST,138.0,,,WICKT,,,,,,,,,,,,,,,,
SHPRD,35.40238,-101.15404,propagated,low,0,,LZ_WEST,69.0,,,RAILHEAD,,,,,,,,,,,,,,,,
SHPWK,34.102943,-99.118746,propagated,low,0,,LZ_WEST,138.0,,,ELCTR,,,,,,,,,,,,,,,,
SHR,31.717954,-94.183809,gnis,medium,83.6,Short,LZ_HOUSTON,138.0,,,LK,,,,,Populated Place,SHELBY,SHORE,,,,,,,,,
SHRNE,32.865417,-97.099401,propagated,low,0,,LZ_WEST,138.0,,,EULES,,,,,,,,,,,,,,,,
SHROPSHI,26.167627,-98.097755,propagated,low,0,,LZ_SOUTH,69.0,,,ELGATO,,,,,,,,,,,,,,,,
SHRPD,32.359958,-99.754836,osm,medium,86.9,Sharp Substation,LZ_NORTH,138.0,,491192978,,,,,,,,,,,,,,,,,
SHRSW,32.815621,-97.025471,hv_endpoint,low,0,,LZ_NORTH,345.0,,,EULES,,,,,,,,,8.9,,,,,,,
SHRTI,33.473697,-100.857219,propagated,low,0,,LZ_NORTH,138.0,,,SPUR,,,,,,,,,,,,,,,,
SHRWD_RC,26.5575,-99.1642,propagated,low,0,,LZ_NORTH,138.0,,,FALCON,,,,,,,,,,,,,,,,
SHSTH,33.543443,-95.103,gnis,medium,84.0,Sherry,LZ_NORTH,138.0,,,EULES,,,,,Populated Place,RED RIVER,SHER,,,,,,,,,
SHWPD,30.028803,-102.005962,gnis,high,100.0,Shaw,LZ_WEST,138.0,,,NORTHWES,,,,,Populated Place,TERRELL,SHAW,,,,,,,,,
SI,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK,,,,,,,,,,,,,,,,
SIE,29.483951,-95.506408,gnis,high,99.8,Sienna,LZ_HOUSTON,138.0,,,LK,,,,,Census,FORT BEND,SIENNA,,,,,,,,,
SIEVISTA,27.438036,-99.448358,osm,medium,86.0,Sierra Vista Substation,LZ_SOUTH,138.0,,451971723,,,,,,,,,,,,,,,,,
SIGMOR,28.455295,-98.187,osm,high,100,Sigmor Substation,LZ_SOUTH,138.0,,489376714,,,,,,,,,,,,,,,,,
SIG_SLR,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES,,,,,,,,,,,,,,,,
SIKES,28.197778,-97.444953,propagated,low,0,,LZ_WEST,138.0,,,CRANELL,,,,,,,,,,,,,,,,
SILASRAY,25.9131,-97.5214,snap_mora_eia860,medium,92.7,Silas Ray,LZ_SOUTH,138.0,3559,513680410,CORONA,CAMERON,GAS-GT,,,,,,,,mora_eia860,high,0.126,auto,same_lz_nearest_osm_le_1km,Power Plant Substation,138.0
SILV,32.07037,-100.678111,osm,medium,88.2,Silver Substation,LZ_WEST,69.0,,491401711,,,,,,,,,,,,,,,,,
